股票代码,股票简称,最新价,最新涨跌幅,个股热度[20240606],个股热度排名[20240606],market_code,code
301026.SZ,浩通科技,25.50,3.954,30021.5,1514,33,301026
000060.SZ,中金岭南,4.56,0.220,30009.5,1515,33,000060
300260.SZ,新莱应材,21.20,-1.441,30003.5,1516,33,300260
603536.SH,惠发食品,7.95,-5.470,29990.5,1517,17,603536
300337.SZ,银邦股份,6.34,-4.518,29982.5,1518,33,300337
002510.SZ,天汽模,3.53,-4.076,29976.5,1519,33,002510
003027.SZ,同兴环保,12.36,-5.577,29974.0,1520,33,003027
603444.SH,吉比特,184.63,-2.826,29925.5,1521,17,603444
002361.SZ,神剑股份,3.21,-3.021,29919.0,1522,33,002361
002165.SZ,红宝丽,3.27,-3.254,29913.0,1523,33,002165
301168.SZ,通灵股份,29.45,-6.508,29849.5,1524,33,301168
002999.SZ,天禾股份,5.70,-5.316,29838.5,1525,33,002999
600864.SH,哈投股份,4.81,-2.632,29826.5,1526,17,600864
300170.SZ,汉得信息,5.88,-6.220,29792.5,1527,33,300170
600633.SH,浙数文化,8.95,-4.176,29740.0,1528,17,600633
002174.SZ,游族网络,8.15,-3.664,29695.5,1529,33,002174
001387.SZ,雪祺电气,15.31,-4.313,29690.5,1530,33,001387
603789.SH,星光农机,6.53,-7.244,29688.5,1531,17,603789
002829.SZ,星网宇达,13.91,-5.950,29686.0,1532,33,002829
300693.SZ,盛弘股份,24.23,-4.002,29671.0,1533,33,300693
300114.SZ,中航电测,39.34,-2.115,29654.5,1534,33,300114
000903.SZ,云内动力,1.80,-4.255,29614.0,1535,33,000903
300850.SZ,新强联,16.88,-4.848,29606.5,1536,33,300850
002494.SZ,华斯股份,2.97,-10.000,29567.0,1537,33,002494
600577.SH,精达股份,4.09,-2.153,29554.5,1538,17,600577
002090.SZ,金智科技,8.36,-3.576,29525.0,1539,33,002090
603312.SH,西典新能,27.58,-3.533,29507.0,1540,17,603312
002560.SZ,通达股份,5.45,-6.678,29466.5,1541,33,002560
300026.SZ,红日药业,3.37,-3.989,29425.5,1542,33,300026
300357.SZ,我武生物,22.70,-3.568,29418.0,1543,33,300357
688066.SH,航天宏图,18.53,-7.765,29411.5,1544,17,688066
600629.SH,华建集团,4.61,-3.758,29378.0,1545,17,600629
601155.SH,新城控股,10.23,-0.968,29375.0,1546,17,601155
300498.SZ,温氏股份,21.63,-0.323,29353.0,1547,33,300498
002651.SZ,利君股份,5.49,-3.853,29346.5,1548,33,002651
000716.SZ,黑芝麻,3.89,-4.890,29335.5,1549,33,000716
601718.SH,际华集团,2.58,-2.642,29288.0,1550,17,601718
002712.SZ,思美传媒,3.98,-5.910,29239.5,1551,33,002712
002987.SZ,京北方,10.43,-3.782,29230.5,1552,33,002987
301183.SZ,东田微,35.97,-4.080,29227.0,1553,33,301183
002681.SZ,奋达科技,3.60,-4.762,29224.5,1554,33,002681
600707.SH,彩虹股份,6.96,-0.571,29197.5,1555,17,600707
301128.SZ,强瑞技术,35.35,-5.304,29188.0,1556,33,301128
002512.SZ,达华智能,3.46,-5.722,29150.0,1557,33,002512
600718.SH,东软集团,7.62,-5.810,29132.0,1558,17,600718
002493.SZ,荣盛石化,9.84,-0.405,29129.5,1559,33,002493
002080.SZ,中材科技,14.57,-1.220,29094.0,1560,33,002080
600038.SH,中直股份,41.70,-1.418,29090.0,1561,17,600038
600127.SH,金健米业,6.09,-2.090,28996.0,1562,17,600127
300163.SZ,ST先锋,1.16,-7.937,28947.0,1563,33,300163
603619.SH,中曼石油,24.49,0.575,28941.5,1564,17,603619
000421.SZ,南京公用,4.41,-4.130,28935.0,1565,33,000421
000678.SZ,襄阳轴承,3.71,-7.940,28930.0,1566,33,000678
603985.SH,恒润股份,13.12,-6.219,28928.0,1567,17,603985
600163.SH,中闽能源,4.99,0.808,28906.0,1568,17,600163
688385.SH,复旦微电,32.60,-0.549,28898.5,1569,17,688385
301391.SZ,卡莱特,48.21,-4.440,28894.0,1570,33,301391
688602.SH,康鹏科技,8.60,-4.018,28880.0,1571,17,688602
600141.SH,兴发集团,21.64,0.745,28855.5,1572,17,600141
002065.SZ,东华软件,4.71,-3.086,28807.5,1573,33,002065
002060.SZ,广东建工,4.00,-2.676,28776.5,1574,33,002060
002957.SZ,科瑞技术,13.34,-3.821,28765.0,1575,33,002957
300106.SZ,西部牧业,5.98,-3.704,28749.5,1576,33,300106
300466.SZ,赛摩智能,5.76,-5.419,28739.0,1577,33,300466
002426.SZ,胜利精密,1.47,-3.922,28721.5,1578,33,002426
300355.SZ,蒙草生态,2.24,-5.882,28704.0,1579,33,300355
002041.SZ,登海种业,8.60,-4.762,28648.5,1580,33,002041
600271.SH,航天信息,7.61,-3.549,28575.5,1581,17,600271
600480.SH,凌云股份,10.49,-1.963,28535.5,1582,17,600480
002362.SZ,汉王科技,16.15,-4.381,28533.5,1583,33,002362
300031.SZ,宝通科技,13.38,-4.155,28488.0,1584,33,300031
601598.SH,中国外运,5.97,1.358,28476.0,1585,17,601598
300079.SZ,数码视讯,3.94,-4.369,28470.0,1586,33,300079
600586.SH,金晶科技,6.25,-2.344,28432.0,1587,17,600586
300144.SZ,宋城演艺,9.84,-1.698,28410.5,1588,33,300144
002132.SZ,恒星科技,2.09,-6.696,28404.0,1589,33,002132
300608.SZ,思特奇,8.98,-6.750,28391.5,1590,33,300608
603738.SH,泰晶科技,12.63,-3.070,28385.5,1591,17,603738
002057.SZ,中钢天源,7.03,-3.301,28352.5,1592,33,002057
688631.SH,莱斯信息,59.03,-9.296,28350.0,1593,17,688631
603345.SH,安井食品,85.11,-2.475,28317.5,1594,17,603345
600060.SH,海信视像,28.83,2.488,28300.5,1595,17,600060
000561.SZ,烽火电子,6.54,-6.970,28279.5,1596,33,000561
300043.SZ,星辉娱乐,2.18,-4.386,28272.5,1597,33,300043
600153.SH,建发股份,9.35,-0.638,28252.5,1598,17,600153
300747.SZ,锐科激光,18.41,-2.850,28250.5,1599,33,300747
002402.SZ,和而泰,10.70,-2.461,28249.5,1600,33,002402
000426.SZ,兴业银锡,14.06,0.285,28249.0,1601,33,000426
600837.SH,海通证券,8.10,-0.491,28218.0,1602,17,600837
300335.SZ,迪森股份,3.83,-4.250,28202.0,1603,33,300335
300556.SZ,丝路视觉,15.75,-5.689,28200.5,1604,33,300556
000166.SZ,申万宏源,4.47,-0.445,28188.0,1605,33,000166
002091.SZ,江苏国泰,7.42,1.366,28176.0,1606,33,002091
603177.SH,德创环保,7.08,-10.038,28171.5,1607,17,603177
002806.SZ,华锋股份,7.11,-9.427,28136.0,1608,33,002806
688102.SH,斯瑞新材,12.21,0.909,28093.5,1609,17,688102
301512.SZ,智信精密,43.00,1.679,28017.5,1610,33,301512
603508.SH,思维列控,18.81,-0.739,27993.5,1611,17,603508
001269.SZ,欧晶科技,31.49,-4.140,27970.0,1612,33,001269
300823.SZ,建科机械,11.10,-10.700,27953.5,1613,33,300823
002630.SZ,华西能源,2.18,-6.438,27944.0,1614,33,002630
300467.SZ,迅游科技,13.32,-5.465,27940.0,1615,33,300467
002881.SZ,美格智能,19.59,-4.949,27936.5,1616,33,002881
300786.SZ,国林科技,11.37,-7.636,27933.0,1617,33,300786
300085.SZ,银之杰,8.08,-5.386,27919.0,1618,33,300085
000797.SZ,中国武夷,2.42,-4.348,27908.0,1619,33,000797
601555.SH,东吴证券,6.35,-0.936,27888.0,1620,17,601555
301500.SZ,飞南资源,18.04,-2.010,27859.0,1621,33,301500
000719.SZ,中原传媒,10.01,-0.694,27839.0,1622,33,000719
600610.SH,中毅达,4.08,-7.692,27830.5,1623,17,600610
300070.SZ,碧水源,4.50,-2.174,27823.5,1624,33,300070
603719.SH,良品铺子,12.54,-3.761,27815.5,1625,17,603719
002254.SZ,泰和新材,9.85,-2.668,27796.0,1626,33,002254
600361.SH,创新新材,3.83,-2.046,27795.0,1627,17,600361
603200.SH,上海洗霸,20.02,-5.343,27768.0,1628,17,603200
603126.SH,中材节能,5.71,-3.547,27755.5,1629,17,603126
000949.SZ,新乡化纤,3.44,-3.911,27735.0,1630,33,000949
300543.SZ,朗科智能,6.95,-5.699,27686.0,1631,33,300543
603657.SH,春光科技,11.30,-6.146,27682.5,1632,17,603657
300971.SZ,博亚精工,16.21,-6.624,27675.0,1633,33,300971
300266.SZ,兴源环境,1.16,-9.375,27651.0,1634,33,300266
300236.SZ,上海新阳,31.89,-1.116,27647.5,1635,33,300236
603032.SH,德新科技,12.46,-7.084,27643.0,1636,17,603032
600373.SH,中文传媒,15.67,1.555,27626.5,1637,17,600373
301089.SZ,拓新药业,31.47,-5.068,27584.0,1638,33,301089
002845.SZ,同兴达,12.41,-3.274,27531.5,1639,33,002845
002378.SZ,章源钨业,6.09,-1.932,27529.5,1640,33,002378
603876.SH,鼎胜新材,9.58,-4.008,27515.5,1641,17,603876
002837.SZ,英维克,23.60,-0.840,27489.5,1642,33,002837
688777.SH,中控技术,44.14,0.432,27485.0,1643,17,688777
600008.SH,首创环保,2.85,-1.042,27473.0,1644,17,600008
002199.SZ,东晶电子,4.46,-7.083,27458.0,1645,33,002199
300558.SZ,贝达药业,37.18,-1.926,27456.0,1646,33,300558
300131.SZ,英唐智控,4.24,-3.855,27455.0,1647,33,300131
000932.SZ,华菱钢铁,5.05,-0.395,27452.0,1648,33,000932
300054.SZ,鼎龙股份,23.41,1.562,27450.0,1649,33,300054
001366.SZ,播恩集团,11.73,-3.931,27391.0,1650,33,001366
000650.SZ,仁和药业,6.55,-1.355,27369.0,1651,33,000650
300725.SZ,药石科技,29.50,-3.374,27340.5,1652,33,300725
300661.SZ,圣邦股份,79.46,-3.286,27340.0,1653,33,300661
300819.SZ,聚杰微纤,12.31,-5.598,27294.5,1655,33,300819
600873.SH,梅花生物,10.76,1.033,27294.5,1654,17,600873
300168.SZ,万达信息,4.82,-6.589,27271.0,1656,33,300168
000430.SZ,张家界,5.93,-4.200,27258.5,1658,33,000430
603861.SH,白云电器,8.06,-4.276,27258.5,1657,17,603861
600993.SH,马应龙,29.17,1.744,27248.0,1659,17,600993
002848.SZ,高斯贝尔,6.18,-8.715,27226.5,1660,33,002848
301172.SZ,君逸数码,27.86,-5.495,27214.0,1661,33,301172
300500.SZ,启迪设计,9.09,-6.769,27201.0,1662,33,300500
002038.SZ,双鹭药业,7.76,-3.362,27188.5,1663,33,002038
002396.SZ,星网锐捷,13.40,-3.109,27176.5,1664,33,002396
600741.SH,华域汽车,16.19,-0.492,27149.0,1665,17,600741
300506.SZ,*ST名家,1.69,-10.106,27109.5,1666,33,300506
300783.SZ,三只松鼠,23.73,-1.780,27108.5,1667,33,300783
002075.SZ,沙钢股份,4.04,-3.118,27103.5,1668,33,002075
301048.SZ,金鹰重工,9.17,1.776,27102.0,1669,33,301048
603061.SH,金海通,64.50,-2.243,27068.0,1670,17,603061
603018.SH,华设集团,8.90,-3.261,27057.5,1671,17,603018
002184.SZ,海得控制,8.88,-5.331,27050.5,1672,33,002184
603270.SH,金帝股份,20.37,-4.724,27044.0,1673,17,603270
002324.SZ,普利特,9.22,-5.046,27042.0,1674,33,002324
603556.SH,海兴电力,48.79,0.994,27036.5,1675,17,603556
603806.SH,福斯特,24.92,-2.466,27034.0,1676,17,603806
301311.SZ,昆船智能,17.47,-4.899,27024.0,1677,33,301311
603195.SH,公牛集团,81.93,-0.474,27016.0,1678,17,603195
300012.SZ,华测检测,11.09,-2.205,27013.5,1679,33,300012
600103.SH,青山纸业,1.86,-4.124,27004.0,1680,17,600103
002334.SZ,英威腾,6.06,-3.503,26991.5,1681,33,002334
603900.SH,莱绅通灵,4.63,-3.138,26972.5,1682,17,603900
301165.SZ,锐捷网络,30.61,-3.984,26934.0,1683,33,301165
603988.SH,中电电机,7.52,-6.234,26927.0,1684,17,603988
600159.SH,大龙地产,2.21,-4.329,26903.5,1685,17,600159
605108.SH,同庆楼,24.30,-3.953,26896.0,1686,17,605108
300256.SZ,星星科技,1.78,-4.301,26868.0,1687,33,300256
002628.SZ,成都路桥,2.00,-7.407,26844.5,1688,33,002628
003040.SZ,楚天龙,11.43,-4.750,26823.0,1689,33,003040
603002.SH,宏昌电子,4.28,-3.820,26821.0,1690,17,603002
603332.SH,苏州龙杰,7.26,-4.095,26816.5,1691,17,603332
600674.SH,川投能源,18.26,-0.815,26777.0,1692,17,600674
603879.SH,ST永悦,2.19,-4.783,26773.5,1693,22,603879
000757.SZ,浩物股份,2.71,-9.967,26756.0,1694,33,000757
002750.SZ,*ST龙津,1.92,-4.951,26751.0,1695,33,002750
000008.SZ,神州高铁,1.98,-3.415,26713.5,1696,33,000008
300383.SZ,光环新网,8.25,-2.251,26697.0,1697,33,300383
002145.SZ,中核钛白,3.76,-3.342,26693.5,1698,33,002145
002895.SZ,川恒股份,20.47,2.095,26686.0,1699,33,002895
601908.SH,京运通,2.89,-4.934,26685.5,1700,17,601908
600601.SH,方正科技,2.39,-2.449,26650.0,1701,17,600601
002177.SZ,御银股份,2.97,-5.414,26618.0,1702,33,002177
601608.SH,中信重工,4.01,-1.232,26593.5,1703,17,601608
688063.SH,派能科技,59.71,-5.177,26574.5,1704,17,688063
603273.SH,天元智能,18.27,-4.992,26566.5,1705,17,603273
002583.SZ,海能达,3.81,-3.053,26536.0,1706,33,002583
605178.SH,时空科技,10.49,-9.957,26531.0,1707,17,605178
300324.SZ,旋极信息,1.92,-7.246,26512.5,1708,33,300324
000812.SZ,陕西金叶,3.71,-3.133,26504.0,1709,33,000812
300402.SZ,宝色股份,14.17,-4.127,26502.0,1710,33,300402
300677.SZ,英科医疗,25.03,-1.959,26499.0,1711,33,300677
301568.SZ,思泰克,28.92,-2.033,26470.0,1712,33,301568
301589.SZ,诺瓦星云,216.50,-1.448,26437.5,1713,33,301589
600071.SH,凤凰光学,17.10,-5.053,26432.0,1714,17,600071
002437.SZ,誉衡药业,1.82,-5.700,26427.0,1715,33,002437
002335.SZ,科华数据,23.73,-2.023,26398.5,1716,33,002335
600367.SH,红星发展,10.55,-3.741,26385.0,1717,17,600367
601900.SH,南方传媒,12.56,-0.475,26365.5,1718,17,601900
300648.SZ,星云股份,17.30,-7.881,26361.5,1719,33,300648
002893.SZ,京能热力,9.40,-1.674,26356.5,1720,33,002893
002406.SZ,远东传动,4.89,-5.049,26352.0,1721,33,002406
300296.SZ,利亚德,4.53,-2.371,26350.5,1722,33,300296
000572.SZ,海马汽车,3.14,-5.422,26331.5,1723,33,000572
600283.SH,钱江水利,12.26,-3.389,26282.0,1724,17,600283
000868.SZ,安凯客车,3.74,-5.794,26215.0,1725,33,000868
002578.SZ,闽发铝业,2.66,-3.623,26194.5,1726,33,002578
601825.SH,沪农商行,7.14,0.422,26189.0,1727,17,601825
300251.SZ,光线传媒,8.87,-2.205,26176.0,1728,33,300251
601336.SH,新华保险,31.90,-1.907,26173.0,1729,17,601336
002418.SZ,康盛股份,1.91,-5.446,26171.5,1730,33,002418
002330.SZ,得利斯,3.69,-5.385,26158.0,1731,33,002330
000955.SZ,欣龙控股,3.13,-10.058,26151.0,1732,33,000955
300779.SZ,惠城环保,47.20,-2.741,26147.5,1733,33,300779
000705.SZ,浙江震元,7.15,-2.853,26134.0,1734,33,000705
002979.SZ,雷赛智能,18.48,-2.992,26124.0,1735,33,002979
600916.SH,中国黄金,10.52,0.000,26110.5,1736,17,600916
002313.SZ,日海智能,6.37,-6.186,26109.5,1737,33,002313
000069.SZ,华侨城A,2.37,-3.265,26076.0,1738,33,000069
603066.SH,音飞储存,9.05,-3.001,26073.5,1739,17,603066
688530.SH,欧莱新材,20.36,-4.637,26073.0,1740,17,688530
300092.SZ,科新机电,10.59,-4.250,26072.0,1741,33,300092
002139.SZ,拓邦股份,9.82,-1.603,26063.0,1742,33,002139
300226.SZ,上海钢联,17.71,-3.750,26060.0,1743,33,300226
000503.SZ,国新健康,7.25,-5.844,26030.0,1744,33,000503
300830.SZ,金现代,5.17,-6.171,25940.5,1745,33,300830
603885.SH,吉祥航空,12.25,-2.000,25940.0,1746,17,603885
601666.SH,平煤股份,12.58,0.963,25925.5,1747,17,601666
000728.SZ,国元证券,6.29,-1.719,25923.0,1748,33,000728
002896.SZ,中大力德,29.54,-3.810,25882.0,1749,33,002896
001300.SZ,三柏硕,11.28,-6.545,25877.5,1750,33,001300
603359.SH,东珠生态,3.50,-10.026,25850.5,1751,17,603359
002442.SZ,龙星化工,4.41,-4.752,25847.5,1752,33,002442
002341.SZ,ST新纶,0.86,-4.444,25846.0,1753,33,002341
600246.SH,万通发展,8.06,-1.467,25841.0,1754,17,600246
688288.SH,鸿泉物联,13.39,-9.282,25837.0,1755,17,688288
301349.SZ,信德新材,30.50,-10.452,25836.0,1756,33,301349
300123.SZ,亚光科技,4.39,-5.996,25831.5,1757,33,300123
300232.SZ,洲明科技,5.09,-5.214,25803.5,1758,33,300232
002612.SZ,朗姿股份,15.54,-3.478,25796.5,1759,33,002612
301171.SZ,易点天下,14.50,-3.846,25792.5,1760,33,301171
003031.SZ,中瓷电子,63.02,-2.747,25791.0,1761,33,003031
603506.SH,南都物业,8.64,-3.356,25758.0,1762,17,603506
603306.SH,华懋科技,18.58,-2.365,25749.0,1763,17,603306
000750.SZ,国海证券,3.04,-1.936,25745.5,1764,33,000750
300378.SZ,鼎捷软件,15.78,-4.479,25739.5,1765,33,300378
301049.SZ,超越科技,17.95,-5.177,25732.5,1766,33,301049
600029.SH,南方航空,5.85,-1.349,25731.0,1767,17,600029
300966.SZ,共同药业,16.47,-6.100,25730.5,1768,33,300966
000972.SZ,中基健康,2.25,-6.250,25703.0,1769,33,000972
002527.SZ,新时达,5.94,-5.864,25700.0,1770,33,002527
600237.SH,铜峰电子,5.03,-4.008,25688.5,1771,17,600237
601515.SH,东峰集团,4.02,-1.229,25680.0,1772,17,601515
002823.SZ,凯中精密,10.02,-6.964,25673.5,1773,33,002823
300545.SZ,联得装备,22.99,-2.087,25672.5,1774,33,300545
000818.SZ,航锦科技,24.68,0.653,25667.0,1775,33,000818
000856.SZ,冀东装备,5.84,-6.260,25663.5,1776,33,000856
301337.SZ,亚华电子,24.46,-7.698,25654.5,1777,33,301337
300068.SZ,南都电源,9.27,-3.838,25652.5,1778,33,300068
002347.SZ,泰尔股份,3.69,-5.867,25643.0,1779,33,002347
603378.SH,亚士创能,5.22,0.967,25638.5,1780,17,603378
002553.SZ,南方精工,9.37,-4.485,25619.5,1781,33,002553
301191.SZ,菲菱科思,68.95,-2.613,25614.5,1782,33,301191
603328.SH,依顿电子,6.91,-1.286,25612.0,1783,17,603328
002497.SZ,雅化集团,10.00,-2.248,25605.0,1784,33,002497
600641.SH,万业企业,12.28,-1.048,25602.0,1785,17,600641
600877.SH,电科芯片,11.22,-2.180,25544.5,1786,17,600877
002349.SZ,精华制药,7.03,-3.168,25533.5,1787,33,002349
600399.SH,抚顺特钢,5.92,-2.149,25510.5,1788,17,600399
600756.SH,浪潮软件,10.01,-4.667,25496.0,1789,17,600756
600265.SH,景谷林业,15.96,-8.591,25479.0,1790,17,600265
002846.SZ,英联股份,6.91,-4.028,25475.5,1791,33,002846
600220.SH,ST阳光,0.45,-4.255,25465.5,1792,22,600220
002606.SZ,大连电瓷,6.89,-3.366,25446.5,1793,33,002606
002237.SZ,恒邦股份,11.96,0.084,25417.0,1794,33,002237
001965.SZ,招商公路,11.84,-0.504,25367.0,1795,33,001965
300731.SZ,科创新源,13.92,-2.589,25347.0,1796,33,300731
603373.SH,安邦护卫,29.05,-4.220,25344.0,1797,17,603373
301382.SZ,蜂助手,17.50,-4.788,25300.5,1798,33,301382
000700.SZ,模塑科技,5.35,-3.255,25293.0,1799,33,000700
300811.SZ,铂科新材,57.26,-0.934,25283.5,1800,33,300811
300010.SZ,*ST豆神,2.92,-1.351,25275.5,1801,33,300010
688172.SH,燕东微,16.44,-9.422,25236.0,1802,17,688172
300870.SZ,欧陆通,42.96,-2.319,25233.0,1803,33,300870
002707.SZ,众信旅游,6.14,-2.694,25232.0,1804,33,002707
300603.SZ,立昂技术,6.67,-6.713,25219.0,1805,33,300603
300446.SZ,航天智造,13.71,-3.992,25218.0,1806,33,300446
300551.SZ,古鳌科技,5.72,-8.333,25206.0,1807,33,300551
301152.SZ,天力锂能,20.90,-8.092,25198.0,1808,33,301152
002249.SZ,大洋电机,5.00,-1.381,25155.0,1810,33,002249
002613.SZ,北玻股份,3.55,-5.333,25155.0,1809,33,002613
603626.SH,科森科技,5.35,-4.293,25147.0,1811,17,603626
600339.SH,中油工程,3.13,-1.262,25133.5,1812,17,600339
002535.SZ,林州重机,2.86,-6.840,25129.5,1813,33,002535
603607.SH,京华激光,12.54,-1.724,25120.5,1814,17,603607
600509.SH,天富能源,5.58,-1.587,25104.5,1815,17,600509
300027.SZ,华谊兄弟,1.68,-3.448,25101.5,1816,33,300027
601000.SH,唐山港,4.19,1.453,25073.0,1817,17,601000
688327.SH,云从科技,10.45,-3.687,25003.0,1818,17,688327
000883.SZ,湖北能源,6.06,-0.165,24994.0,1819,33,000883
300130.SZ,新国都,18.58,-3.229,24992.5,1820,33,300130
600995.SH,南网储能,10.65,-0.467,24986.5,1821,17,600995
003037.SZ,三和管桩,5.64,-7.084,24981.5,1822,33,003037
000595.SZ,宝塔实业,3.38,-5.850,24978.0,1823,33,000595
000751.SZ,锌业股份,2.68,-2.190,24965.0,1824,33,000751
300250.SZ,初灵信息,9.93,-7.109,24962.0,1825,33,300250
002046.SZ,国机精工,10.66,-3.091,24909.5,1826,33,002046
002329.SZ,皇氏集团,2.83,-5.667,24818.0,1827,33,002329
603129.SH,春风动力,148.11,-1.972,24795.0,1828,17,603129
300464.SZ,星徽股份,3.39,-1.739,24792.5,1829,33,300464
002620.SZ,瑞和股份,2.39,-8.429,24778.5,1830,33,002620
000820.SZ,神雾节能,2.08,-9.957,24777.0,1831,33,000820
300503.SZ,昊志机电,12.40,-4.321,24773.0,1832,33,300503
002076.SZ,星光股份,1.56,-5.455,24772.5,1833,33,002076
300102.SZ,乾照光电,6.06,-5.164,24765.5,1834,33,300102
603027.SH,千禾味业,15.05,-1.376,24760.5,1835,17,603027
600860.SH,京城股份,8.17,-4.667,24732.5,1836,17,600860
002043.SZ,兔宝宝,11.02,-1.783,24673.0,1837,33,002043
